distance,total_duration_min,avg_speed_kmph,num_classes_offered,num_halts,halts_per_100km,departure_hour,is_night_departure,zone_clean,has_return_train,first_ac,second_ac,third_ac,sleeper,chair_car,first_class,type_clean,name,number
230.0,395.0,34.936708860759495,0,24,10.434782608695652,23,1,NWR,1,0,0,0,0,0,0,Passenger,Loharu - Jaipur Passenger Spl (MG),02084
198.0,320.0,37.125,0,23,11.616161616161616,16,0,NWR,1,0,0,0,0,0,0,Passenger,Jaipur - Churu Passenger Spl (MG),02085
198.0,350.0,33.94285714285714,0,23,11.616161616161616,5,0,NWR,1,0,0,0,0,0,0,Passenger,Churu - Jaipur Passenger Spl (MG),02086
198.0,435.0,27.310344827586206,0,23,11.616161616161616,20,0,NWR,1,0,0,0,0,0,0,Passenger,Jaipur - Churu Passenger Spl (MG),02087
198.0,310.0,38.32258064516129,0,23,11.616161616161616,3,1,NWR,1,0,0,0,0,0,0,Passenger,Churu - Jaipur Passenger Spl (MG),02088
90.0,150.0,36.0,0,9,10.0,11,0,NWR,1,0,0,0,0,0,0,Passenger,Sikar - Churu Passenger Spl (MG),02089
90.0,125.0,43.199999999999996,0,9,10.0,14,0,NWR,1,0,0,0,0,0,0,Passenger,Sikar - Churu Passenger Spl (MG),02090
229.0,415.0,33.10843373493976,0,28,12.22707423580786,7,0,NWR,1,0,0,0,0,0,0,Passenger,Jaipur Loharu Passenger,02093
46.0,100.0,27.599999999999998,0,3,6.521739130434782,11,0,NR,1,0,0,0,0,0,0,Passenger,Ratangarh-Sardarshahar Passenger,02411
46.0,100.0,27.599999999999998,0,3,6.521739130434782,13,0,NR,1,0,0,0,0,0,0,Passenger,Sardarshahr-Ratangarh Passenger Special,02412
246.0,345.0,42.78260869565217,0,20,8.130081300813009,2,1,NWR,1,0,0,0,0,0,0,Passenger,Sadulpur-Shri Ganganagar Passenger Special,02413
564.0,600.0,56.4,1,80,14.184397163120568,20,0,NR,1,0,0,1,0,0,0,Premium,Dibrugarh Guwahati Rajdhani Express,02423
564.0,655.0,51.66412213740458,1,80,14.184397163120568,18,0,NR,1,0,0,1,0,0,0,Premium,Guwahati Dibrugarh Rajdhani Express,02424
564.0,605.0,55.933884297520656,1,80,14.184397163120568,19,0,NR,1,0,0,1,0,0,0,Premium,Dibrugarh Guwahati Rajdhani Express,02435
564.0,640.0,52.875,1,80,14.184397163120568,19,0,NR,1,0,0,1,0,0,0,Premium,Guwahati Dibrugarh Rajdhani Express,02436
95.0,310.0,18.387096774193548,0,19,20.0,7,0,Unknown,1,0,0,0,0,0,0,Passenger,Kalka Shimla Holiday Special,02451
96.0,320.0,18.0,0,19,19.791666666666668,15,0,Unknown,1,0,0,0,0,0,0,Passenger,Shimla Kalka Holiday Special,02452
95.0,325.0,17.538461538461537,0,19,20.0,12,0,Unknown,1,0,0,0,0,0,0,Passenger,Kalka Shimla Holiday Special,02453
96.0,355.0,16.225352112676056,0,19,19.791666666666668,9,0,Unknown,1,0,0,0,0,0,0,Passenger,Shimla Kalka Holiday Special,02454
705.0,985.0,42.94416243654822,2,97,13.75886524822695,15,0,SWR,0,0,0,1,1,0,0,Superfast,Vasco da Gama Bangalore Link Express,02779
496.0,650.0,45.784615384615385,3,81,16.330645161290324,23,1,ECR,1,0,1,1,1,0,0,Express,Rajendra Nagar-Tatanagar Special,03283
496.0,660.0,45.09090909090909,3,81,16.330645161290324,11,0,ECR,1,0,1,1,1,0,0,Express,Tatanagar-Rajendra Nagar Special,03284
972.0,875.0,66.65142857142857,3,136,13.991769547325102,19,0,ECR,1,0,1,1,1,0,0,Superfast,Delhi Gaya S,03686
1361.0,1615.0,50.56346749226006,3,158,11.609110947832477,10,0,NR,1,0,1,1,1,0,0,Express,Sainagar Shirdi - H. Nizamuddin (Weekly) Special,04011
89.0,170.0,31.41176470588235,3,19,21.34831460674157,5,0,NR,1,0,1,1,1,0,0,Express,Delhi-Panipat Special,04031
89.0,150.0,35.6,3,19,21.34831460674157,18,0,NR,1,0,1,1,1,0,0,Express,Panipat Delhi Special,04032
633.0,755.0,50.3046357615894,1,89,14.06003159557662,23,1,NR,1,0,0,0,1,0,0,Express,Anand Vihar T.-Jammu Tawi Special,04053
633.0,730.0,52.02739726027397,1,89,14.06003159557662,17,0,NR,1,0,0,0,1,0,0,Express,Jammu Tawi-Anand Vihar Special,04054
1533.0,1695.0,54.26548672566372,2,194,12.654924983692107,10,0,NCR,1,0,0,1,1,0,0,Express,Allahabad - Mumbai LTT (Weekly) Special,04115
229.0,395.0,34.78481012658228,0,28,12.22707423580786,18,0,NWR,1,0,0,0,0,0,0,Express,Jaipur Luharu Special,02081
1533.0,1800.0,51.1,2,194,12.654924983692107,15,0,NCR,1,0,0,1,1,0,0,Express,Mumbai LTT-Allahabad Special,04116
493.0,575.0,51.44347826086956,3,79,16.024340770791078,22,1,NR,1,0,1,1,1,0,0,Express,Lucknow -New Delhi Special,04201
493.0,590.0,50.13559322033898,3,79,16.024340770791078,23,1,NR,1,0,1,1,1,0,0,Express,New Delhi-Lucknow tri-weekly Special,04202
770.0,850.0,54.35294117647059,3,111,14.415584415584416,20,0,NR,1,0,1,1,1,0,0,Express,Varanasi-Old Delhi Special,04203
1502.0,1620.0,55.629629629629626,3,187,12.45006657789614,5,0,CR,0,0,1,1,1,0,0,Express,Saket Express Slip,11067-Slip
624.0,890.0,42.067415730337075,4,67,10.737179487179487,18,0,NCR,1,1,1,1,1,0,0,Express,Varanasi-Gwalior Bundelkhand Express,11108
292.0,350.0,50.05714285714286,1,39,13.356164383561644,6,0,CR,1,0,0,0,0,1,0,Express,Jhansi-Lucknow Intercity Express,11109
292.0,365.0,48.0,1,39,13.356164383561644,16,0,CR,1,0,0,0,0,1,0,Express,Lucknow-Jhansi InterCity,11110
1055.0,1575.0,40.19047619047619,3,146,13.838862559241706,18,0,NCR,1,0,1,1,1,0,0,Express,Barauni-Gwalior Mail,11123
1055.0,1520.0,41.64473684210527,3,146,13.838862559241706,11,0,NCR,1,0,1,1,1,0,0,Express,Gwalior Barauni Mail,11124
562.0,730.0,46.19178082191781,3,39,6.93950177935943,20,0,CR,1,0,1,1,1,0,0,Express,Indore Gwalior Express,11125
562.0,740.0,45.567567567567565,3,39,6.93950177935943,19,0,CR,1,0,1,1,1,0,0,Express,Gwalior Indore Express,11126
959.0,1085.0,53.032258064516135,2,134,13.97288842544317,9,0,CR,1,0,0,1,1,0,0,Express,Prerna Express,11454
82.0,175.0,28.114285714285717,0,7,8.536585365853659,12,0,NWR,1,0,0,0,0,0,0,Passenger,BARI SADRI - MAVLI PASSENGER,52071
393.0,545.0,43.26605504587155,4,62,15.776081424936386,23,1,CR,0,1,1,1,1,0,0,Express,Chennai Salem Express Slip,11063-Slip
1880.0,2225.0,50.69662921348314,3,273,14.52127659574468,12,0,CR,1,0,1,1,1,0,0,Express,MUMBAI LTT - DARBHANGA Pawan Exp,11065
1880.0,2315.0,48.72570194384449,3,273,14.52127659574468,13,0,CR,1,0,1,1,1,0,0,Express,DARBHANGA - MUMBAI LTT Pawan Exp,11066
1505.0,1685.0,53.590504451038576,3,205,13.62126245847176,5,0,CR,1,0,1,1,1,0,0,Express,MUMBAI LTT - FAIZABAD Saket Exp,11067
1505.0,1805.0,50.02770083102493,3,200,13.289036544850498,15,0,CR,1,0,1,1,1,0,0,Express,FAIZABAD - MUMBAI LTT Saket Exp,11068
1511.0,1650.0,54.945454545454545,3,182,12.045003309066844,5,0,CR,1,0,1,1,1,0,0,Express,Tulsi Express,11069
1511.0,1765.0,51.36543909348442,3,182,12.045003309066844,16,0,CR,1,0,1,1,1,0,0,Express,Tulsi Express,11070
1640.0,1845.0,53.333333333333336,3,200,12.195121951219512,12,0,CR,1,0,1,1,1,0,0,Express,Kamayani Express,11071
1640.0,1875.0,52.48,3,200,12.195121951219512,15,0,CR,1,0,1,1,1,0,0,Express,Kamayani Express,11072
2177.0,2400.0,54.425,3,276,12.677997243913643,17,0,CR,1,0,1,1,1,0,0,Express,Jhelum Express,11077
2173.0,2450.0,53.21632653061224,3,274,12.609295904279797,21,0,CR,1,0,1,1,1,0,0,Express,Jhelum Express,11078
1066.0,1340.0,47.73134328358209,3,168,15.75984990619137,6,0,CR,1,0,1,1,1,0,0,Express,Veraval Pune Express,11087
1066.0,1250.0,51.168000000000006,3,168,15.75984990619137,19,0,CR,1,0,1,1,1,0,0,Express,Pune Veraval Express,11088
1094.0,1395.0,47.053763440860216,3,201,18.37294332723949,5,0,CR,1,0,1,1,1,0,0,Express,BHAGAT KI KOTHI - PUNE Exp,11089
1094.0,1305.0,50.298850574712645,3,201,18.37294332723949,19,0,CR,1,0,1,1,1,0,0,Express,PUNE - BHAGAT KI KOTHI Exp,11090
993.0,1245.0,47.855421686746986,3,173,17.421953675730112,8,0,CR,1,0,1,1,1,0,0,Express,BHUJ - PUNE Ahimsa Exp,11091
993.0,1170.0,50.92307692307692,3,173,17.421953675730112,19,0,CR,1,0,1,1,1,0,0,Express,PUNE - BHUJ Ahimsa Exp,11092
1533.0,1710.0,53.78947368421053,3,211,13.76386170906719,0,1,CR,1,0,1,1,1,0,0,Express,MUMBAI CST - VARANASI Mahanagari Exp,11093
1533.0,1610.0,57.130434782608695,3,202,13.176777560339204,11,0,CR,1,0,1,1,1,0,0,Express,VARANASI - MUMBAI CST Mahanagari Exp,11094
635.0,765.0,49.80392156862745,3,113,17.79527559055118,16,0,CR,1,0,1,1,1,0,0,Express,Ahimsa Express,11095
635.0,715.0,53.28671328671329,3,113,17.79527559055118,19,0,CR,1,0,1,1,1,0,0,Express,Ahimsa Express,11096
1326.0,1525.0,52.170491803278686,2,204,15.384615384615385,7,0,CR,1,0,0,1,1,0,0,Express,Pratham Swatantrata Sangram Express,11105
1326.0,1505.0,52.863787375415285,2,204,15.384615384615385,20,0,CR,1,0,0,1,1,0,0,Express,Pratham Swatantrata Sangram Express,11106
433.0,530.0,49.0188679245283,1,49,11.316397228637413,6,0,WCR,1,0,0,0,1,0,0,Express,AMBIKAPUR - JABALPUR Exp,11266
1139.0,1420.0,48.12676056338028,3,125,10.974539069359086,16,0,CR,1,0,1,1,1,0,0,Express,Nandigram Express,11401
1139.0,1420.0,48.12676056338028,3,125,10.974539069359086,6,0,CR,1,0,1,1,1,0,0,Express,Nandigram Express,11402
1038.0,1465.0,42.51194539249146,3,127,12.235067437379575,15,0,CR,1,0,1,1,1,0,0,Express,NAGPUR - KOLHAPUR EXP,11403
1038.0,1425.0,43.705263157894734,3,127,12.235067437379575,12,0,CR,1,0,1,1,1,0,0,Express,KOLHAPUR - NAGPUR EXP,11404
358.0,485.0,44.28865979381443,0,47,13.128491620111731,6,0,CR,1,0,0,0,0,0,0,Express,Solapur - Hubli Express,11423
357.0,495.0,43.27272727272727,0,47,13.165266106442578,15,0,CR,1,0,0,0,0,0,0,Express,Hubli Jn - Solapur Express,11424
1152.0,1665.0,41.513513513513516,3,206,17.881944444444446,0,1,WCR,1,0,1,1,1,0,0,Express,JABALPUR - KOL HOWRAH Shaktipunj Exp,11447
1152.0,1515.0,45.62376237623762,3,206,17.881944444444446,14,0,WCR,1,0,1,1,1,0,0,Express,HOWRAH - JABALPUR Shaktipunj Exp,11448
1509.0,1870.0,48.41711229946524,3,231,15.308151093439363,6,0,CR,1,0,1,1,1,0,0,Express,JABALPUR - SHRI MATA VAISHNO DEVI KATRA Express,11449
1509.0,1975.0,45.84303797468355,3,231,15.308151093439363,23,1,CR,1,0,1,1,1,0,0,Express,SHRI MATA VAISHNO DEVI KATRA - JABALPUR Express,11450
238.0,275.0,51.92727272727273,1,27,11.344537815126051,17,0,CR,1,0,0,0,0,1,0,Express,JABALPUR - REWA Intercity Exp,11451
238.0,265.0,53.886792452830186,1,27,11.344537815126051,6,0,CR,1,0,0,0,0,1,0,Express,REWA - JABALPUR Intercity Exp,11452
959.0,1190.0,48.352941176470594,2,134,13.97288842544317,16,0,CR,1,0,0,1,1,0,0,Express,Prerna Express,11453
1415.0,1770.0,47.96610169491525,3,180,12.720848056537102,9,0,CR,1,0,1,1,1,0,0,Express,Somnath-Jabalpur Express,11463
1415.0,1795.0,47.298050139275766,3,180,12.720848056537102,12,0,CR,1,0,1,1,1,0,0,Express,Jabalpur-Somnath Express,11464
555.0,715.0,46.57342657342657,4,62,11.17117117117117,17,0,CR,1,1,1,1,1,0,0,Express,Indore-Jabalpur Overnight Express,11471
555.0,690.0,48.26086956521739,4,62,11.17117117117117,23,1,CR,1,1,1,1,1,0,0,Express,Jabalpur-Indore Express,11472
511.0,390.0,78.61538461538461,1,74,14.481409001956946,15,0,NR,1,0,0,0,0,1,0,Premium,Lucknow-NewDelhi Swarn Shatabdi Express,12003
423.0,445.0,57.03370786516854,2,81,19.148936170212764,13,0,ER,1,1,0,0,0,1,0,Premium,Ranchi-Howrah Shatabdi Express,12020
398.0,415.0,57.54216867469879,1,69,17.33668341708543,6,0,ER,1,0,0,0,0,1,0,Premium,Barbil Janshatabdi,12021
398.0,425.0,56.188235294117646,1,69,17.33668341708543,13,0,ER,1,0,0,0,0,1,0,Premium,Barbil Howrah Janshatabdi,12022
961.0,1045.0,55.177033492822964,3,114,11.86264308012487,18,0,CR,1,0,1,1,1,0,0,Superfast,JABALPUR - DELHI H NIZAMUDDIN Mahakoshal SF Exp,12189
226.0,515.0,26.33009708737864,0,43,19.026548672566374,4,1,ER,1,0,0,0,0,0,0,Passenger,Bhagalpur Azimganj Passenger,53030
60.0,115.0,31.304347826086957,0,12,20.0,7,0,SR,1,0,0,0,0,0,0,Passenger,Ernakulam Kottayam Passenger,56385
1570.0,1970.0,47.817258883248726,3,231,14.713375796178344,9,0,WCR,1,0,1,1,1,0,0,Express,SOMNATH - JABALPUR Exp (via Bina),11465
1570.0,1915.0,49.19060052219321,3,228,14.522292993630574,10,0,CR,1,0,1,1,1,0,0,Express,JABALPUR - SOMNATH Exp (via Bina),11466
761.0,970.0,47.072164948453604,1,90,11.826544021024967,4,1,WCR,1,0,0,0,0,1,0,Express,INDORE - JABALPUR Intercity Exp,11702
701.0,470.0,89.48936170212767,2,87,12.410841654778888,6,0,NR,1,1,0,0,0,1,0,Premium,New Delhi-Bhopal Shatabdi Express,12002
511.0,375.0,81.76,1,74,14.481409001956946,6,0,NR,1,0,0,0,0,1,0,Superfast,NewDelh-Lucknowi Swarn Shatabdi Express,12004
303.0,245.0,74.20408163265307,2,43,14.191419141914192,17,0,NR,1,1,0,0,0,1,0,Premium,New Delhi-Kalka Shatabdi,12005
303.0,250.0,72.72,1,43,14.191419141914192,6,0,NR,1,0,0,0,0,1,0,Premium,Kalka-New Delhi Shatabdi,12006
500.0,430.0,69.76744186046511,2,101,20.2,14,0,SR,1,1,0,0,0,1,0,Premium,MYSORE - CHENNAI CENT Shatabdi Express,12008
491.0,405.0,72.74074074074075,2,99,20.162932790224033,6,0,WR,1,1,0,0,0,1,0,Premium,Mumbai-Ahmedabad Shatabdi Express,12009
491.0,425.0,69.31764705882354,2,99,20.162932790224033,14,0,WR,1,1,0,0,0,1,0,Premium,Ahmedabad-Mumbai Central Shatabdi,12010
303.0,245.0,74.20408163265307,1,43,14.191419141914192,7,0,NR,1,0,0,0,0,1,0,Premium,Kalka Shatabdi Express,12011
303.0,250.0,72.72,1,43,14.191419141914192,17,0,NR,1,0,0,0,0,1,0,Premium,Kalka-New Delhi Shatabdi,12012
448.0,365.0,73.64383561643837,2,69,15.401785714285714,16,0,NR,1,1,0,0,0,1,0,Premium,New Delhi-Amritsar Shatabdi Express,12013
448.0,375.0,71.68,2,69,15.401785714285714,5,0,NR,1,1,0,0,0,1,0,Premium,Amritsar-NewDelhi Shatabdi,12014
443.0,395.0,67.29113924050633,2,72,16.252821670428894,6,0,NR,1,1,0,0,0,1,0,Premium,New Delhi-Ajmer Shatabdi,12015
443.0,410.0,64.82926829268293,2,72,16.252821670428894,15,0,NR,1,1,0,0,0,1,0,Premium,Ajmer-New Delhi Shatabdi,12016
315.0,350.0,54.0,2,49,15.555555555555555,6,0,NR,1,1,0,0,0,1,0,Premium,New Delhi-Dehradun Shatabdi,12017
315.0,345.0,54.78260869565217,2,49,15.555555555555555,17,0,NR,1,1,0,0,0,1,0,Premium,Dehradun-New Delhi Shatabdi,12018
532.0,490.0,65.14285714285715,1,96,18.045112781954888,14,0,ECR,1,0,0,0,0,1,0,Premium,Howrah-Patna Jan Shatabdi,12023
532.0,460.0,69.39130434782608,1,96,18.045112781954888,5,0,ECR,1,0,0,0,0,1,0,Premium,Patna-Howrah Jan Shatabdi,12024
597.0,500.0,71.64,1,83,13.90284757118928,5,0,CR,1,0,0,0,0,1,0,Premium,Pune-Secunderabad Shatabdi Express,12025
597.0,500.0,71.64,2,83,13.90284757118928,14,0,CR,1,1,0,0,0,1,0,Premium,Secunderabad-Pune Shatabdi,12026
362.0,300.0,72.4,1,75,20.718232044198896,6,0,SWR,1,0,0,0,0,1,0,Premium,BANGALORE CITY - CHENNAI CENT Shatabdi Exp,12028
448.0,365.0,73.64383561643837,2,69,15.401785714285714,7,0,NR,1,1,0,0,0,1,0,Premium,New Delhi-Amritsar Swarna Shatabdi Express,12029
448.0,365.0,73.64383561643837,2,69,15.401785714285714,7,0,NR,1,1,0,0,0,1,0,Premium,Amritsar Shatabdi Express,12031
448.0,370.0,72.64864864864865,2,69,15.401785714285714,16,0,NR,1,1,0,0,0,1,0,Premium,Amritsar Shatabdi Express,12032
437.0,310.0,84.58064516129032,2,61,13.958810068649885,6,0,NCR,1,1,0,0,0,1,0,Premium,Kanpur Shatabdi,12033
437.0,295.0,88.88135593220339,2,61,13.958810068649885,15,0,NCR,1,1,0,0,0,1,0,Premium,New Delhi-Kanpur Shatabdi Express,12034
329.0,320.0,61.6875,1,53,16.109422492401215,7,0,NR,1,0,0,0,0,1,0,Premium,New Delhi-Ludhiana Shatabdi Express,12037
329.0,325.0,60.738461538461536,1,53,16.109422492401215,16,0,NR,1,0,0,0,0,1,0,Premium,Ludhiana-New Delhi Shatabdi Express,12038
765.0,540.0,85.0,1,68,8.88888888888889,5,0,KR,1,0,0,0,0,1,0,Premium,DADAR - MADGAON Jan Shatabdi Exp,12051
765.0,530.0,86.60377358490565,1,68,8.88888888888889,14,0,KR,1,0,0,0,0,1,0,Premium,MADGAON - DADAR Jan Shatabdi Exp,12052
407.0,440.0,55.5,1,60,14.74201474201474,14,0,NR,1,0,0,0,0,1,0,Premium,Haridwar Amritsar Jan Shatabdi Express,12053
407.0,415.0,58.8433734939759,1,60,14.74201474201474,7,0,NR,1,0,0,0,0,1,0,Premium,Amritsar Haridwar Jan Shatabdi,12054
303.0,355.0,51.2112676056338,1,48,15.841584158415843,15,0,NR,1,0,0,0,0,1,0,Premium,Dehradun Jan Shatabdi Express,12055
458.0,395.0,69.56962025316456,1,56,12.22707423580786,5,0,WCR,1,0,0,0,0,1,0,Premium,Kota-Hazrat Nizamuddin Jan Shatabdi,12059
458.0,380.0,72.31578947368422,1,56,12.22707423580786,13,0,WCR,1,0,0,0,0,1,0,Premium,Hazarat Nizamuddin-Kota Jan Shatabdi,12060
368.0,455.0,48.52747252747253,0,46,12.5,14,0,NR,1,0,0,0,0,0,0,Premium,Haridwar Chandigarh Una Link Jan Shatabdi Express,12063
368.0,535.0,41.27102803738318,0,46,12.5,5,0,NR,1,0,0,0,0,0,0,Premium,Una Chandigarh Haridwar Link Jan Shatabdi,12064
376.0,400.0,56.4,1,51,13.563829787234043,6,0,NFR,1,0,0,0,0,1,0,Premium,Guwahati Jorhat Jan Shatabdi,12067
362.0,395.0,54.9873417721519,1,66,18.23204419889503,14,0,SR,1,0,0,0,0,1,0,Premium,Mayiladuturai-Coimbatore Jan Shatabdi,12083
1410.0,1365.0,61.97802197802198,3,177,12.553191489361703,16,0,CR,1,0,1,1,1,0,0,Superfast,Mumbai LTT Lucknow Superfast Express,12107
1409.0,1440.0,58.708333333333336,3,177,12.562100780695529,22,1,CR,1,0,1,1,1,0,0,Superfast,Lucknow Mumbai LTT Superfast Express,12108
261.0,275.0,56.94545454545455,1,50,19.157088122605366,6,0,CR,1,0,0,0,0,1,0,Superfast,Panchavati Express,12110
245.0,265.0,55.471698113207545,1,39,15.918367346938775,8,0,CR,1,0,0,0,0,1,0,Superfast,Manmad-Mumbai LTT Express,12118
60.0,115.0,31.304347826086957,0,12,20.0,20,0,SR,1,0,0,0,0,0,0,Passenger,Ernakulam Kottayam Passenger,56389
305.0,365.0,50.136986301369866,1,48,15.737704918032788,5,0,NR,1,0,0,0,0,1,0,Premium,Dehradun Jan Shatabdi Express,12056
410.0,455.0,54.065934065934066,1,55,13.414634146341465,14,0,NR,1,0,0,0,0,1,0,Premium,New Delhi-Una Janshatabdi,12057
410.0,420.0,58.57142857142857,1,55,13.414634146341465,5,0,NR,1,0,0,0,0,1,0,Premium,Una-New Delhi Janshatabdi,12058
331.0,315.0,63.04761904761905,1,35,10.574018126888218,17,0,WCR,1,0,0,0,0,1,0,Premium,HabibGanj Bhopal-Jabalpur Jan Shatabdi,12061
331.0,335.0,59.28358208955224,1,35,10.574018126888218,6,0,WCR,1,0,0,0,0,1,0,Premium,Jabalpur-HabibGanj Bhopal Jan Shatabdi,12062
376.0,410.0,55.02439024390244,1,51,13.563829787234043,13,0,NFR,1,0,0,0,0,1,0,Premium,Jorhat Guwahati Jan Shatabdi,12068
414.0,420.0,59.142857142857146,1,56,13.52657004830918,6,0,SECR,1,0,0,0,0,1,0,Premium,Raigarh-Gondia Jan Shatabdi,12069
414.0,420.0,59.142857142857146,1,56,13.52657004830918,15,0,SECR,1,0,0,0,0,1,0,Premium,Gondia-Raigarh Jan Shatabdi,12070
374.0,405.0,55.407407407407405,1,59,15.775401069518715,6,0,SCR,1,0,0,0,0,1,0,Premium,Aurangabad Mumbai Jan Shatabdi,12072
439.0,390.0,67.53846153846153,1,89,20.273348519362187,6,0,ECoR,1,0,0,0,0,1,0,Premium,Bhubaneswar-Howrah Jan Shatabdi Express,12074
399.0,435.0,55.03448275862069,1,80,20.050125313283207,13,0,SR,1,0,0,0,0,1,0,Premium,Kozhikode-Trivandrum Jan Shatabdi Express,12075
399.0,420.0,57.0,1,80,20.050125313283207,6,0,SR,1,0,0,0,0,1,0,Premium,Trivandrum-Kozhikode Jan Shatabdi Express,12076
431.0,395.0,65.46835443037975,1,72,16.705336426914155,14,0,SR,1,0,0,0,0,1,0,Premium,Vijayawada Chennai Jan Shatabdi,12078
469.0,445.0,63.235955056179776,1,63,13.432835820895521,6,0,SWR,1,0,0,0,0,1,0,Premium,Bangalore City-Hubli Jan Shatabdi,12079
469.0,445.0,63.235955056179776,1,63,13.432835820895521,14,0,SWR,1,0,0,0,0,1,0,Premium,Hubli Bangalore Janshatabdi,12080
413.0,450.0,55.06666666666667,1,78,18.886198547215496,6,0,SR,1,0,0,0,0,1,0,Premium,Kozhikode - Trivandrum Jan Shatabdi,12081
413.0,465.0,53.29032258064516,1,78,18.886198547215496,14,0,SR,1,0,0,0,0,1,0,Premium,Trivandrum-Kozhikode Jan Shatabdi,12082
1952.0,1860.0,62.96774193548387,4,298,15.26639344262295,20,0,CR,1,1,1,1,1,0,0,Superfast,MUMBAI LTT - HOWRAH Janeswari Super Deluxe Exp,12101
1952.0,1850.0,63.30810810810811,4,298,15.26639344262295,22,1,CR,1,1,1,1,1,0,0,Superfast,HOWRAH - MUMBAI LTT Janeswari Super Deluxe Exp,12102
1478.0,1495.0,59.31772575250836,3,173,11.705006765899865,16,0,CR,1,0,1,1,1,0,0,Superfast,Pune Lucknow Jn SuperFast Express,12103
1477.0,1535.0,57.732899022801305,3,173,11.71293161814489,6,0,CR,1,0,1,1,1,0,0,Superfast,Lucknow Jn - Pune Express,12104
968.0,960.0,60.5,4,133,13.739669421487603,19,0,CR,1,1,1,1,1,0,0,Superfast,Vidarbha Express,12105
968.0,955.0,60.81675392670157,4,133,13.739669421487603,14,0,CR,1,1,1,1,1,0,0,Superfast,Vidarbha Express,12106
261.0,275.0,56.94545454545455,1,50,19.157088122605366,18,0,CR,1,0,0,0,0,1,0,Superfast,Panchavati Express,12109
673.0,730.0,55.31506849315069,4,96,14.26448736998514,20,0,CR,1,1,1,1,1,0,0,Superfast,Mumbai CST-Amaravati SF Express,12111
673.0,690.0,58.52173913043478,4,96,14.26448736998514,19,0,CR,1,1,1,1,1,0,0,Superfast,Amaravati-Mumbai CST Express,12112
890.0,945.0,56.507936507936506,1,100,11.235955056179774,17,0,CR,1,0,0,1,0,0,0,Express,Pune-Nagpur Garib Rath Express,12113
890.0,910.0,58.681318681318686,1,101,11.348314606741573,18,0,CR,1,0,0,1,0,0,0,Express,Nagpur-Pune Garib Rath,12114
455.0,495.0,55.15151515151515,4,88,19.340659340659343,22,1,CR,1,1,1,1,1,0,0,Superfast,Siddheshwar Express,12115
455.0,495.0,55.15151515151515,4,87,19.12087912087912,22,1,CR,1,1,1,1,1,0,0,Superfast,Siddheshwar Express,12116
245.0,265.0,55.471698113207545,1,39,15.918367346938775,15,0,CR,1,0,0,0,0,1,0,Superfast,Mumbai LTT- Manmad Express,12117
184.0,200.0,55.199999999999996,1,23,12.5,5,0,CR,1,0,0,0,0,1,0,Superfast,Amaravati Nagpur Express,12119
184.0,200.0,55.199999999999996,1,23,12.5,18,0,CR,1,0,0,0,0,1,0,Superfast,Nagpur Amravati Express,12120
909.0,875.0,62.33142857142857,4,115,12.651265126512651,17,0,WCR,1,1,1,1,1,0,0,Premium,DELHI H NIZAMUDDIN - JABALPUR S Kranti Exp,12122
890.0,945.0,56.507936507936506,3,101,11.348314606741573,17,0,CR,1,0,1,1,1,0,0,Superfast,Pune -Nagpur SuperFast Express,12135
890.0,910.0,58.681318681318686,3,101,11.348314606741573,18,0,CR,1,0,1,1,1,0,0,Superfast,Nagpur Pune Express,12136
1930.0,2040.0,56.76470588235294,4,264,13.678756476683937,19,0,CR,1,1,1,1,1,0,0,Superfast,Punjab Mail,12137
1930.0,2035.0,56.90417690417691,4,264,13.678756476683937,21,0,CR,1,1,1,1,1,0,0,Superfast,Punjab Mail,12138
838.0,910.0,55.252747252747255,3,116,13.842482100238662,15,0,CR,1,0,1,1,1,0,0,Superfast,Sevagram Express,12139
838.0,910.0,55.252747252747255,3,116,13.842482100238662,15,0,CR,1,0,1,1,1,0,0,Superfast,Sewagram Express Slip,12139-Slip
838.0,900.0,55.86666666666667,3,116,13.842482100238662,21,0,CR,1,0,1,1,1,0,0,Superfast,Sevagram Express,12140
1550.0,1625.0,57.23076923076923,3,193,12.451612903225806,16,0,CR,1,0,1,1,1,0,0,Superfast,LTT Sultanpur Superfast Weekly Express,12143
1550.0,1695.0,54.86725663716814,3,193,12.451612903225806,23,1,CR,1,0,1,1,1,0,0,Superfast,Sultanpur-LTT Weekly SF Express,12144
1915.0,2060.0,55.77669902912621,3,225,11.74934725848564,6,0,CR,1,0,1,1,1,0,0,Superfast,Nizamuddin-Kolhapur Express,12148
1334.0,1230.0,65.07317073170732,3,165,12.368815592203898,16,0,CR,1,0,1,1,1,0,0,Superfast,Lashkar Superfast Express,12161
1334.0,1375.0,58.21090909090909,3,165,12.368815592203898,23,1,CR,1,0,1,1,1,0,0,Superfast,Lashkar Express,12162
150.0,210.0,42.857142857142854,0,23,15.333333333333334,17,0,NCR,1,0,0,0,0,0,0,Passenger,Agra Fort Bandikui Pass,51817
192.0,195.0,59.07692307692308,1,55,28.645833333333336,17,0,CR,1,0,0,0,0,1,0,Superfast,Deccan Queen SF Express,12123
192.0,190.0,60.631578947368425,1,55,28.645833333333336,7,0,CR,1,0,0,0,0,1,0,Superfast,Deccan Queen SF Express,12124
192.0,208.0,55.38461538461538,1,55,28.645833333333336,16,0,CR,1,0,0,0,0,1,0,Superfast,Pragati Superfast Express,12125
